fid,BASE_DATE,ADM_DR_CD,ADM_DR_NM,OBJECTID,fid_2,DN,area
11,"20210630","1116064",가양1동,"251",67538,"37","100"
11,"20210630","1116064",가양1동,"251",67539,"16","100"
11,"20210630","1116064",가양1동,"251",67540,"7","100"
11,"20210630","1116064",가양1동,"251",67541,"9","100"
11,"20210630","1116064",가양1동,"251",67542,"13","100"
11,"20210630","1116064",가양1동,"251",67543,"15","100"
11,"20210630","1116064",가양1동,"251",67544,"12","100"
11,"20210630","1116064",가양1동,"251",67545,"7","100"
11,"20210630","1116064",가양1동,"251",67546,"2","100"
11,"20210630","1116064",가양1동,"251",67685,"10","100"
11,"20210630","1116064",가양1동,"251",67686,"12","100"
11,"20210630","1116064",가양1동,"251",67687,"9","100"
11,"20210630","1116064",가양1동,"251",67688,"5","100"
11,"20210630","1116064",가양1동,"251",67689,"1","100"
11,"20210630","1116064",가양1동,"251",67690,"1","100"
11,"20210630","1116064",가양1동,"251",67691,"6","100"
11,"20210630","1116064",가양1동,"251",67692,"12","100"
11,"20210630","1116064",가양1동,"251",67693,"13","100"
11,"20210630","1116064",가양1동,"251",67694,"8","100"
11,"20210630","1116064",가양1동,"251",67695,"3","100"
11,"20210630","1116064",가양1동,"251",67696,"11","100"
11,"20210630","1116064",가양1동,"251",67697,"23","200"
11,"20210630","1116064",가양1동,"251",67698,"19","100"
11,"20210630","1116064",가양1동,"251",67699,"25","100"
11,"20210630","1116064",가양1동,"251",67700,"30","100"
11,"20210630","1116064",가양1동,"251",67701,"16","100"
11,"20210630","1116064",가양1동,"251",67702,"21","100"
11,"20210630","1116064",가양1동,"251",67703,"34","100"
11,"20210630","1116064",가양1동,"251",67704,"49","100"
11,"20210630","1116064",가양1동,"251",67705,"56","100"
11,"20210630","1116064",가양1동,"251",67706,"52","100"
11,"20210630","1116064",가양1동,"251",67707,"39","100"
11,"20210630","1116064",가양1동,"251",67708,"21","100"
11,"20210630","1116064",가양1동,"251",67709,"9","100"
11,"20210630","1116064",가양1동,"251",67710,"6","100"
11,"20210630","1116064",가양1동,"251",67711,"7","100"
11,"20210630","1116064",가양1동,"251",67712,"10","100"
11,"20210630","1116064",가양1동,"251",67713,"14","200"
11,"20210630","1116064",가양1동,"251",67714,"9","100"
11,"20210630","1116064",가양1동,"251",67715,"3","100"
11,"20210630","1116064",가양1동,"251",67716,"1","100"
11,"20210630","1116064",가양1동,"251",67831,"5","100"
11,"20210630","1116064",가양1동,"251",67832,"10","500"
11,"20210630","1116064",가양1동,"251",67833,"8","100"
11,"20210630","1116064",가양1동,"251",67834,"3","100"
11,"20210630","1116064",가양1동,"251",67835,"1","100"
11,"20210630","1116064",가양1동,"251",67836,"6","100"
11,"20210630","1116064",가양1동,"251",67837,"12","100"
11,"20210630","1116064",가양1동,"251",67838,"13","100"
11,"20210630","1116064",가양1동,"251",67839,"7","100"
11,"20210630","1116064",가양1동,"251",67840,"3","100"
11,"20210630","1116064",가양1동,"251",67841,"10","100"
11,"20210630","1116064",가양1동,"251",67842,"27","100"
11,"20210630","1116064",가양1동,"251",67843,"18","100"
11,"20210630","1116064",가양1동,"251",67844,"26","100"
11,"20210630","1116064",가양1동,"251",67845,"24","100"
11,"20210630","1116064",가양1동,"251",67846,"18","100"
11,"20210630","1116064",가양1동,"251",67847,"13","100"
11,"20210630","1116064",가양1동,"251",67848,"15","100"
11,"20210630","1116064",가양1동,"251",67849,"33","100"
11,"20210630","1116064",가양1동,"251",67850,"47","100"
11,"20210630","1116064",가양1동,"251",67851,"51","100"
11,"20210630","1116064",가양1동,"251",67852,"50","100"
11,"20210630","1116064",가양1동,"251",67853,"42","100"
11,"20210630","1116064",가양1동,"251",67854,"25","100"
11,"20210630","1116064",가양1동,"251",67855,"10","100"
11,"20210630","1116064",가양1동,"251",67856,"6","100"
11,"20210630","1116064",가양1동,"251",67857,"8","100"
11,"20210630","1116064",가양1동,"251",67858,"13","100"
11,"20210630","1116064",가양1동,"251",67859,"15","100"
11,"20210630","1116064",가양1동,"251",67860,"12","100"
11,"20210630","1116064",가양1동,"251",67861,"6","100"
11,"20210630","1116064",가양1동,"251",67862,"2","100"
11,"20210630","1116064",가양1동,"251",67921,"3","3899"
11,"20210630","1116064",가양1동,"251",67940,"10","200"
11,"20210630","1116064",가양1동,"251",67941,"29","200"
11,"20210630","1116064",가양1동,"251",68009,"1","200"
11,"20210630","1116064",가양1동,"251",68010,"4","100"
11,"20210630","1116064",가양1동,"251",68011,"7","100"
11,"20210630","1116064",가양1동,"251",68012,"8","100"
11,"20210630","1116064",가양1동,"251",68013,"9","500"
11,"20210630","1116064",가양1동,"251",68014,"9","100"
11,"20210630","1116064",가양1동,"251",68015,"4","300"
11,"20210630","1116064",가양1동,"251",68016,"3","100"
11,"20210630","1116064",가양1동,"251",68017,"10","100"
11,"20210630","1116064",가양1동,"251",68018,"13","100"
11,"20210630","1116064",가양1동,"251",68019,"7","100"
11,"20210630","1116064",가양1동,"251",68020,"3","100"
11,"20210630","1116064",가양1동,"251",68021,"8","100"
11,"20210630","1116064",가양1동,"251",68022,"22","100"
11,"20210630","1116064",가양1동,"251",68023,"26","100"
11,"20210630","1116064",가양1동,"251",68024,"22","300"
11,"20210630","1116064",가양1동,"251",68025,"20","100"
11,"20210630","1116064",가양1동,"251",68026,"28","100"
11,"20210630","1116064",가양1동,"251",68027,"23","100"
11,"20210630","1116064",가양1동,"251",68028,"22","100"
11,"20210630","1116064",가양1동,"251",68029,"18","100"
11,"20210630","1116064",가양1동,"251",68030,"14","100"
11,"20210630","1116064",가양1동,"251",68031,"25","100"
11,"20210630","1116064",가양1동,"251",68032,"39","100"
11,"20210630","1116064",가양1동,"251",68033,"42","100"
11,"20210630","1116064",가양1동,"251",68034,"47","100"
11,"20210630","1116064",가양1동,"251",68035,"48","100"
11,"20210630","1116064",가양1동,"251",68036,"41","100"
11,"20210630","1116064",가양1동,"251",68037,"27","100"
11,"20210630","1116064",가양1동,"251",68038,"12","100"
11,"20210630","1116064",가양1동,"251",68039,"6","100"
11,"20210630","1116064",가양1동,"251",68040,"7","100"
11,"20210630","1116064",가양1동,"251",68041,"11","100"
11,"20210630","1116064",가양1동,"251",68042,"14","100"
11,"20210630","1116064",가양1동,"251",68043,"13","200"
11,"20210630","1116064",가양1동,"251",68044,"8","100"
11,"20210630","1116064",가양1동,"251",68045,"3","100"
11,"20210630","1116064",가양1동,"251",68164,"2","100"
11,"20210630","1116064",가양1동,"251",68165,"6","100"
11,"20210630","1116064",가양1동,"251",68166,"11","100"
11,"20210630","1116064",가양1동,"251",68167,"10","100"
11,"20210630","1116064",가양1동,"251",68168,"6","100"
11,"20210630","1116064",가양1동,"251",68169,"13","100"
11,"20210630","1116064",가양1동,"251",68170,"10","100"
11,"20210630","1116064",가양1동,"251",68171,"3","100"
11,"20210630","1116064",가양1동,"251",68172,"6","100"
11,"20210630","1116064",가양1동,"251",68173,"19","100"
11,"20210630","1116064",가양1동,"251",68174,"25","100"
11,"20210630","1116064",가양1동,"251",68175,"29","100"
11,"20210630","1116064",가양1동,"251",68176,"30","200"
11,"20210630","1116064",가양1동,"251",68177,"25","300"
11,"20210630","1116064",가양1동,"251",68178,"18","100"
11,"20210630","1116064",가양1동,"251",68179,"16","100"
11,"20210630","1116064",가양1동,"251",68180,"35","100"
11,"20210630","1116064",가양1동,"251",68181,"38","100"
11,"20210630","1116064",가양1동,"251",68182,"40","100"
11,"20210630","1116064",가양1동,"251",68183,"45","200"
11,"20210630","1116064",가양1동,"251",68184,"41","100"
11,"20210630","1116064",가양1동,"251",68185,"28","100"
11,"20210630","1116064",가양1동,"251",68186,"12","100"
11,"20210630","1116064",가양1동,"251",68187,"6","100"
11,"20210630","1116064",가양1동,"251",68188,"9","100"
11,"20210630","1116064",가양1동,"251",68189,"14","100"
11,"20210630","1116064",가양1동,"251",68190,"10","100"
11,"20210630","1116064",가양1동,"251",68191,"4","100"
11,"20210630","1116064",가양1동,"251",68192,"1","100"
11,"20210630","1116064",가양1동,"251",68316,"3","100"
11,"20210630","1116064",가양1동,"251",68317,"8","100"
11,"20210630","1116064",가양1동,"251",68318,"10","500"
11,"20210630","1116064",가양1동,"251",68319,"12","400"
11,"20210630","1116064",가양1동,"251",68320,"11","100"
11,"20210630","1116064",가양1동,"251",68321,"8","100"
11,"20210630","1116064",가양1동,"251",68322,"14","300"
11,"20210630","1116064",가양1동,"251",68323,"7","100"
11,"20210630","1116064",가양1동,"251",68324,"4","100"
11,"20210630","1116064",가양1동,"251",68325,"16","100"
11,"20210630","1116064",가양1동,"251",68326,"24","100"
11,"20210630","1116064",가양1동,"251",68327,"20","100"
11,"20210630","1116064",가양1동,"251",68328,"21","100"
11,"20210630","1116064",가양1동,"251",68329,"27","100"
11,"20210630","1116064",가양1동,"251",68330,"28","100"
11,"20210630","1116064",가양1동,"251",68331,"27","100"
11,"20210630","1116064",가양1동,"251",68332,"30","100"
11,"20210630","1116064",가양1동,"251",68333,"25","100"
11,"20210630","1116064",가양1동,"251",68334,"12","100"
11,"20210630","1116064",가양1동,"251",68335,"29","100"
11,"20210630","1116064",가양1동,"251",68336,"39","200"
11,"20210630","1116064",가양1동,"251",68337,"41","100"
11,"20210630","1116064",가양1동,"251",68338,"44","500"
11,"20210630","1116064",가양1동,"251",68339,"40","100"
11,"20210630","1116064",가양1동,"251",68340,"27","100"
11,"20210630","1116064",가양1동,"251",68341,"12","100"
11,"20210630","1116064",가양1동,"251",68342,"6","100"
11,"20210630","1116064",가양1동,"251",68343,"8","100"
11,"20210630","1116064",가양1동,"251",68344,"12","100"
11,"20210630","1116064",가양1동,"251",68345,"14","100"
11,"20210630","1116064",가양1동,"251",68346,"12","100"
11,"20210630","1116064",가양1동,"251",68347,"6","100"
11,"20210630","1116064",가양1동,"251",68348,"2","100"
11,"20210630","1116064",가양1동,"251",68464,"2","100"
11,"20210630","1116064",가양1동,"251",68465,"7","100"
11,"20210630","1116064",가양1동,"251",68466,"7","100"
11,"20210630","1116064",가양1동,"251",68467,"3","100"
11,"20210630","1116064",가양1동,"251",68468,"1","100"
11,"20210630","1116064",가양1동,"251",68469,"11","100"
11,"20210630","1116064",가양1동,"251",68470,"5","100"
11,"20210630","1116064",가양1동,"251",68471,"3","100"
11,"20210630","1116064",가양1동,"251",68472,"15","100"
11,"20210630","1116064",가양1동,"251",68473,"23","100"
11,"20210630","1116064",가양1동,"251",68474,"22","100"
11,"20210630","1116064",가양1동,"251",68475,"24","100"
11,"20210630","1116064",가양1동,"251",68476,"26","200"
11,"20210630","1116064",가양1동,"251",68477,"23","100"
11,"20210630","1116064",가양1동,"251",68478,"25","100"
11,"20210630","1116064",가양1동,"251",68479,"31","200"
11,"20210630","1116064",가양1동,"251",68480,"30","100"
11,"20210630","1116064",가양1동,"251",68481,"22","100"
11,"20210630","1116064",가양1동,"251",68482,"23","100"
11,"20210630","1116064",가양1동,"251",68483,"38","100"
11,"20210630","1116064",가양1동,"251",68484,"41","100"
11,"20210630","1116064",가양1동,"251",68485,"42","100"
11,"20210630","1116064",가양1동,"251",68486,"43","100"
11,"20210630","1116064",가양1동,"251",68487,"39","100"
11,"20210630","1116064",가양1동,"251",68488,"26","100"
11,"20210630","1116064",가양1동,"251",68489,"12","100"
11,"20210630","1116064",가양1동,"251",68490,"6","100"
11,"20210630","1116064",가양1동,"251",68491,"7","100"
11,"20210630","1116064",가양1동,"251",68492,"11","100"
11,"20210630","1116064",가양1동,"251",68493,"14","100"
11,"20210630","1116064",가양1동,"251",68494,"13","200"
11,"20210630","1116064",가양1동,"251",68495,"8","100"
11,"20210630","1116064",가양1동,"251",68496,"2","100"
11,"20210630","1116064",가양1동,"251",68607,"1","100"
11,"20210630","1116064",가양1동,"251",68608,"5","100"
11,"20210630","1116064",가양1동,"251",68609,"11","100"
11,"20210630","1116064",가양1동,"251",68610,"11","100"
11,"20210630","1116064",가양1동,"251",68611,"9","100"
11,"20210630","1116064",가양1동,"251",68612,"8","100"
11,"20210630","1116064",가양1동,"251",68613,"6","100"
11,"20210630","1116064",가양1동,"251",68614,"3","100"
11,"20210630","1116064",가양1동,"251",68615,"2","100"
11,"20210630","1116064",가양1동,"251",68616,"13","100"
11,"20210630","1116064",가양1동,"251",68617,"3","100"
11,"20210630","1116064",가양1동,"251",68618,"5","100"
11,"20210630","1116064",가양1동,"251",68619,"24","100"
11,"20210630","1116064",가양1동,"251",68620,"27","100"
11,"20210630","1116064",가양1동,"251",68621,"32","100"
11,"20210630","1116064",가양1동,"251",68622,"31","100"
11,"20210630","1116064",가양1동,"251",68623,"29","100"
11,"20210630","1116064",가양1동,"251",68624,"27","100"
11,"20210630","1116064",가양1동,"251",68625,"28","100"
11,"20210630","1116064",가양1동,"251",68626,"32","100"
11,"20210630","1116064",가양1동,"251",68627,"29","200"
11,"20210630","1116064",가양1동,"251",68628,"18","100"
11,"20210630","1116064",가양1동,"251",68629,"31","100"
11,"20210630","1116064",가양1동,"251",68630,"39","100"
11,"20210630","1116064",가양1동,"251",68631,"41","100"
11,"20210630","1116064",가양1동,"251",68632,"42","100"
11,"20210630","1116064",가양1동,"251",68633,"45","400"
11,"20210630","1116064",가양1동,"251",68634,"39","100"
11,"20210630","1116064",가양1동,"251",68635,"26","100"
11,"20210630","1116064",가양1동,"251",68636,"12","100"
11,"20210630","1116064",가양1동,"251",68637,"6","100"
11,"20210630","1116064",가양1동,"251",68638,"6","100"
11,"20210630","1116064",가양1동,"251",68639,"9","100"
11,"20210630","1116064",가양1동,"251",68640,"14","100"
11,"20210630","1116064",가양1동,"251",68641,"10","100"
11,"20210630","1116064",가양1동,"251",68642,"4","100"
11,"20210630","1116064",가양1동,"251",68643,"1","100"
11,"20210630","1116064",가양1동,"251",68750,"5","100"
11,"20210630","1116064",가양1동,"251",68751,"4","100"
11,"20210630","1116064",가양1동,"251",68752,"8","100"
11,"20210630","1116064",가양1동,"251",68753,"7","200"
11,"20210630","1116064",가양1동,"251",68754,"10","100"
11,"20210630","1116064",가양1동,"251",68755,"11","100"
11,"20210630","1116064",가양1동,"251",68756,"12","100"
11,"20210630","1116064",가양1동,"251",68757,"11","100"
11,"20210630","1116064",가양1동,"251",68758,"9","100"
11,"20210630","1116064",가양1동,"251",68759,"7","100"
11,"20210630","1116064",가양1동,"251",68760,"5","100"
11,"20210630","1116064",가양1동,"251",68761,"4","100"
11,"20210630","1116064",가양1동,"251",68762,"2","100"
11,"20210630","1116064",가양1동,"251",68763,"1","100"
11,"20210630","1116064",가양1동,"251",68764,"1","100"
11,"20210630","1116064",가양1동,"251",68765,"3","100"
11,"20210630","1116064",가양1동,"251",68766,"14","100"
11,"20210630","1116064",가양1동,"251",68767,"13","100"
11,"20210630","1116064",가양1동,"251",68768,"4","100"
11,"20210630","1116064",가양1동,"251",68769,"7","100"
11,"20210630","1116064",가양1동,"251",68770,"12","100"
11,"20210630","1116064",가양1동,"251",68771,"23","100"
11,"20210630","1116064",가양1동,"251",68772,"29","100"
11,"20210630","1116064",가양1동,"251",68773,"34","100"
11,"20210630","1116064",가양1동,"251",68774,"29","100"
11,"20210630","1116064",가양1동,"251",68775,"27","100"
11,"20210630","1116064",가양1동,"251",68776,"29","100"
11,"20210630","1116064",가양1동,"251",68777,"32","100"
11,"20210630","1116064",가양1동,"251",68778,"33","100"
11,"20210630","1116064",가양1동,"251",68779,"34","100"
11,"20210630","1116064",가양1동,"251",68780,"12","100"
11,"20210630","1116064",가양1동,"251",68781,"15","100"
11,"20210630","1116064",가양1동,"251",68782,"30","100"
11,"20210630","1116064",가양1동,"251",68783,"39","100"
11,"20210630","1116064",가양1동,"251",68784,"41","100"
11,"20210630","1116064",가양1동,"251",68785,"42","100"
11,"20210630","1116064",가양1동,"251",68786,"44","100"
11,"20210630","1116064",가양1동,"251",68787,"39","100"
11,"20210630","1116064",가양1동,"251",68788,"27","100"
11,"20210630","1116064",가양1동,"251",68789,"16","100"
11,"20210630","1116064",가양1동,"251",68790,"9","100"
11,"20210630","1116064",가양1동,"251",68791,"6","100"
