건물용도코드,읍면동코드,지상층수,고시일자,도로구간시군구코드,도로명코드,시군구코드,지하층수
1003,108,2,2011-07-29,11500,4145226,11500,1
1003,108,2,2011-07-29,11500,4145226,11500,1
1003,108,2,2011-07-29,11500,4145226,11500,1
1003,108,2,2011-07-29,11500,4145226,11500,1
16006,108,4,2011-07-29,11500,4145226,11500,1
3001,108,2,2011-07-29,11500,4145226,11500,1
3001,108,3,2011-07-29,11500,4145226,11500,1
2003,108,5,2019-05-15,11500,4145226,11500,0
16000,108,3,2011-07-29,11500,4145226,11500,1
4402,108,1,2011-07-29,11500,4145226,11500,1
1000,109,2,2011-07-29,11500,4145229,11500,1
1000,109,2,2011-07-29,11500,4145229,11500,1
1000,109,2,2011-07-29,11500,4145229,11500,1
1000,109,2,2011-07-29,11500,4145229,11500,1
2003,109,5,2011-07-29,11500,4145229,11500,0
2002,109,4,2011-07-29,11500,4145229,11500,1
2003,109,5,2011-07-29,11500,4145229,11500,0
2003,109,2,2011-07-29,11500,4145229,11500,1
1000,109,2,2011-07-29,11500,4145229,11500,1
2003,109,2,2011-07-29,11500,4145229,11500,1
1000,109,1,2011-07-29,11500,4145229,11500,0
1000,109,1,2011-07-29,11500,4145229,11500,0
2001,109,3,2011-07-29,11500,4145237,11500,1
2004,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
1000,109,1,2011-07-29,11500,4145244,11500,0
1003,109,3,2011-07-29,11500,4145245,11500,1
1000,109,2,2011-07-29,11500,4145245,11500,1
1000,109,2,2011-07-29,11500,4145245,11500,1
1003,109,2,2011-07-29,11500,4145245,11500,1
1000,109,2,2011-07-29,11500,4145245,11500,1
1000,109,2,2011-07-29,11500,4145245,11500,1
1001,109,2,2011-07-29,11500,4145245,11500,1
1003,109,3,2011-07-29,11500,4145245,11500,0
1001,109,2,2011-07-29,11500,4145245,11500,1
1000,109,2,2011-07-29,11500,4145245,11500,1
1001,109,1,2011-07-29,11500,4145245,11500,1
1003,109,2,2011-07-29,11500,4145245,11500,1
1003,109,2,2011-07-29,11500,4145245,11500,1
1000,109,2,2011-07-29,11500,4145245,11500,1
1001,109,1,2011-07-29,11500,4145245,11500,1
1000,109,2,2011-07-29,11500,4145245,11500,1
1003,109,2,2011-07-29,11500,4145245,11500,1
1001,103,1,2011-07-29,11500,4145253,11500,0
1001,103,2,2011-07-29,11500,4145253,11500,1
1001,103,2,2011-07-29,11500,4145253,11500,1
1001,103,1,2011-07-29,11500,4145253,11500,1
1001,103,1,2011-07-29,11500,4145253,11500,1
1003,103,2,2011-07-29,11500,4145253,11500,1
1003,103,2,2011-07-29,11500,4145253,11500,1
2002,103,5,2011-07-29,11500,4145253,11500,0
2003,103,5,2011-07-29,11500,4145253,11500,0
2002,103,4,2011-07-29,11500,4145253,11500,1
2003,103,5,2011-07-29,11500,4145253,11500,0
2002,103,4,2011-07-29,11500,4145253,11500,1
2003,103,6,2015-02-04,11500,4145253,11500,0
1001,103,2,2011-07-29,11500,4145253,11500,1
2002,103,4,2011-07-29,11500,4145253,11500,1
1000,103,2,2011-07-29,11500,4145258,11500,1
2002,103,4,2011-07-29,11500,4145258,11500,1
2002,103,5,2011-07-29,11500,4145258,11500,0
2002,103,4,2011-07-29,11500,4145258,11500,1
2002,103,5,2011-07-29,11500,4145258,11500,0
2002,103,4,2011-07-29,11500,4145258,11500,1
2002,103,5,2011-07-29,11500,4145261,11500,0
2002,103,5,2011-07-29,11500,4145261,11500,0
2002,103,5,2011-07-29,11500,4145261,11500,0
1003,103,3,2011-07-29,11500,4145261,11500,1
2003,103,4,2013-12-04,11500,4145261,11500,0
2002,103,5,2011-07-29,11500,4145261,11500,0
2002,103,5,2011-07-29,11500,4145261,11500,0
8999,103,1,2011-07-29,11500,4145264,11500,0
8999,103,1,2011-07-29,11500,4145264,11500,0
8999,103,1,2011-07-29,11500,4145264,11500,0
1000,103,2,2011-07-29,11500,4145265,11500,1
1000,103,2,2011-07-29,11500,4145265,11500,1
1000,103,2,2011-07-29,11500,4145265,11500,1
1000,103,2,2011-07-29,11500,4145265,11500,1
1001,103,2,2011-07-29,11500,4145265,11500,1
2001,103,1,2011-07-29,11500,4145265,11500,1
1000,103,2,2011-07-29,11500,4145265,11500,1
2003,103,4,2011-07-29,11500,4145265,11500,1
2002,103,4,2011-07-29,11500,4145265,11500,1
1000,103,4,2011-07-29,11500,4145265,11500,0
2002,103,3,2011-07-29,11500,4145265,11500,1
2002,103,3,2011-07-29,11500,4145265,11500,1
4010,103,5,2011-11-16,11500,4145268,11500,0
2003,103,0,2013-10-30,11500,4145268,11500,0
2003,103,0,2013-10-30,11500,4145268,11500,0
2003,103,0,2013-10-30,11500,4145268,11500,0
2003,103,0,2013-10-30,11500,4145268,11500,0
2003,103,4,2011-07-29,11500,4145268,11500,1
1003,103,3,2011-07-29,11500,4145268,11500,1
1001,103,2,2011-07-29,11500,4145268,11500,1
2002,103,2,2011-07-29,11500,4145268,11500,1
4001,103,5,2011-07-29,11500,4145268,11500,1
2002,103,2,2011-07-29,11500,4145268,11500,1
1003,103,4,2011-07-29,11500,4145268,11500,0
2002,103,3,2011-07-29,11500,4145268,11500,1
2002,103,3,2011-07-29,11500,4145268,11500,1
4999,103,1,2011-07-29,11500,4145268,11500,1
7103,103,3,2011-07-29,11500,4145272,11500,1
2003,103,2,2011-07-29,11500,4145272,11500,0
2003,103,2,2011-07-29,11500,4145272,11500,0
2003,103,2,2011-07-29,11500,4145272,11500,1
7107,103,5,2011-07-29,11500,4145272,11500,1
16001,103,1,2011-07-29,11500,4145272,11500,2
16001,103,1,2011-07-29,11500,4145272,11500,2
1001,103,2,2011-07-29,11500,4145272,11500,1
3001,103,1,2011-07-29,11500,4145272,11500,0
1003,103,1,2011-07-29,11500,4145272,11500,0
1001,103,2,2011-07-29,11500,4145272,11500,1
2002,103,4,2011-07-29,11500,4145272,11500,1
1001,103,2,2011-07-29,11500,4145272,11500,1
1003,103,3,2011-07-29,11500,4145272,11500,1
2002,103,4,2011-07-29,11500,4145272,11500,1
1003,103,3,2011-07-29,11500,4145272,11500,1
1003,103,2,2011-07-29,11500,4145275,11500,1
1003,103,4,2011-07-29,11500,4145276,11500,1
3001,103,4,2011-07-29,11500,4145276,11500,1
1003,103,3,2011-07-29,11500,4145276,11500,1
1001,103,2,2011-07-29,11500,4145276,11500,1
2002,103,4,2011-07-29,11500,4145276,11500,1
2002,103,4,2011-07-29,11500,4145276,11500,0
2002,103,4,2011-07-29,11500,4145276,11500,1
1003,103,3,2011-07-29,11500,4145276,11500,1
1003,103,4,2011-07-29,11500,4145276,11500,1
2003,103,5,2014-01-29,11500,4145276,11500,0
1001,103,2,2011-07-29,11500,4145276,11500,1
2003,103,4,2011-07-29,11500,4145276,11500,1
2003,103,5,2011-07-29,11500,4145276,11500,0
2003,103,5,2011-10-28,11500,4145276,11500,0
1003,103,3,2011-07-29,11500,4145276,11500,1
1002,103,3,2011-07-29,11500,4145276,11500,1
1000,107,3,2011-07-29,11500,4145282,11500,1
16006,107,2,2011-07-29,11500,4145282,11500,1
1001,107,2,2011-07-29,11500,4145282,11500,1
2002,107,5,2011-07-29,11500,4145282,11500,0
2003,107,5,2015-02-04,11500,4145282,11500,0
2002,107,2,2011-07-29,11500,4145282,11500,1
2002,107,4,2011-07-29,11500,4145282,11500,1
2002,107,2,2011-07-29,11500,4145282,11500,1
2002,107,5,2011-07-29,11500,4145282,11500,0
1000,107,1,2011-07-29,11500,4145282,11500,1
4999,107,2,2011-07-29,11500,4145282,11500,1
14999,107,2,2011-07-29,11500,4145282,11500,1
1000,107,1,2011-07-29,11500,4145282,11500,1
1000,107,1,2011-07-29,11500,4145282,11500,1
1000,103,2,2011-07-29,11500,4145289,11500,1
1003,103,0,2011-07-29,11500,4145289,11500,0
1001,103,2,2011-07-29,11500,4145289,11500,1
1000,103,2,2011-07-29,11500,4145289,11500,1
2003,103,5,2014-12-24,11500,4145289,11500,0
1000,103,2,2011-07-29,11500,4145289,11500,1
2003,103,5,2014-08-27,11500,4145289,11500,0
1000,103,2,2011-07-29,11500,4145289,11500,1
1000,103,5,2011-07-29,11500,4145289,11500,0
1000,103,2,2011-07-29,11500,4145289,11500,1
1000,103,2,2011-07-29,11500,4145289,11500,1
1000,103,4,2011-07-29,11500,4145289,11500,1
2003,103,6,2011-11-09,11500,4145289,11500,0
1001,103,3,2011-07-29,11500,4145289,11500,2
2003,103,0,2011-07-29,11500,4145291,11500,0
2003,103,6,2014-10-08,11500,4145291,11500,0
2003,103,5,2012-01-04,11500,4145291,11500,0
2003,103,5,2014-04-23,11500,4145291,11500,0
1000,103,2,2011-07-29,11500,4145291,11500,1
2003,103,5,2011-11-02,11500,4145291,11500,0
4402,103,4,2011-07-29,11500,4145291,11500,1
4017,103,4,2011-07-29,11500,4145291,11500,0
1000,103,2,2011-07-29,11500,4145291,11500,1
2002,103,4,2011-07-29,11500,4145291,11500,1
1001,103,2,2011-07-29,11500,4145291,11500,1
2002,103,4,2011-07-29,11500,4145291,11500,1
2002,103,4,2011-07-29,11500,4145295,11500,1
2002,103,4,2011-07-29,11500,4145296,11500,1
2002,103,4,2011-07-29,11500,4145296,11500,1
2003,103,2,2011-07-29,11500,4145296,11500,1
2003,103,5,2011-07-29,11500,4145296,11500,0
2003,103,2,2011-07-29,11500,4145296,11500,1
2003,103,5,2013-03-06,11500,4145296,11500,0
2003,103,2,2011-07-29,11500,4145296,11500,1
2003,103,2,2011-07-29,11500,4145296,11500,1
2003,103,5,2011-07-29,11500,4145296,11500,0
2002,103,4,2011-07-29,11500,4145296,11500,1
2002,103,4,2011-07-29,11500,4145296,11500,0
2003,103,5,2011-07-29,11500,4145296,11500,0
2002,103,5,2011-07-29,11500,4145296,11500,0
2003,103,5,2012-12-05,11500,4145296,11500,0
3001,102,2,2011-07-29,11500,4145300,11500,1
3001,102,2,2011-07-29,11500,4145300,11500,0
2002,102,0,2011-07-29,11500,4145300,11500,0
4402,102,2,2011-07-29,11500,4145300,11500,1
3001,102,2,2011-07-29,11500,4145300,11500,0
3001,102,2,2011-07-29,11500,4145300,11500,0
4402,102,3,2011-07-29,11500,4145300,11500,1
4201,102,3,2011-07-29,11500,4145300,11500,1
2003,102,6,2015-01-14,11500,4145300,11500,0
2002,102,4,2011-07-29,11500,4145300,11500,1
2003,102,4,2013-03-27,11500,4145300,11500,0
2003,102,5,2015-03-18,11500,4145300,11500,0
4999,102,3,2011-07-29,11500,4145300,11500,1
1003,102,4,2011-07-29,11500,4145300,11500,1
4201,102,2,2011-07-29,11500,4145300,11500,1
2003,102,5,2011-07-29,11500,4145300,11500,1
2002,103,5,2011-07-29,11500,4145307,11500,0
1000,103,2,2011-07-29,11500,4145307,11500,1
3999,103,4,2011-07-29,11500,4145307,11500,1
4402,103,3,2011-07-29,11500,4145307,11500,1
1000,103,2,2011-07-29,11500,4145307,11500,1
1000,103,2,2011-07-29,11500,4145307,11500,1
1000,103,2,2011-07-29,11500,4145307,11500,1
1000,103,0,2011-07-29,11500,4145307,11500,0
1000,103,4,2011-07-29,11500,4145308,11500,0
2003,103,4,2011-07-29,11500,4145145,11500,1
1001,103,2,2011-07-29,11500,4145145,11500,1
1003,103,3,2011-07-29,11500,4145145,11500,1
2003,103,5,2013-03-13,11500,4145145,11500,0
2002,103,0,2011-07-29,11500,4145145,11500,0
2002,103,4,2011-07-29,11500,4145145,11500,1
2002,103,0,2011-07-29,11500,4145145,11500,0
2002,103,5,2011-07-29,11500,4145145,11500,0
1001,103,2,2011-07-29,11500,4145145,11500,1
2002,103,5,2011-07-29,11500,4145145,11500,0
1003,103,2,2011-07-29,11500,4145145,11500,1
1003,103,3,2011-07-29,11500,4145145,11500,1
1000,103,2,2011-07-29,11500,4145145,11500,1
1000,103,2,2011-07-29,11500,4145145,11500,1
1000,103,1,2011-07-29,11500,4145145,11500,1
2002,103,2,2011-07-29,11500,4145146,11500,1
2003,103,6,2012-12-20,11500,4145151,11500,0
1003,103,3,2011-07-29,11500,4145151,11500,1
1001,110,2,2020-12-09,11500,4145089,11500,0
2002,103,4,2011-07-29,11500,4145151,11500,1
2003,103,6,2020-12-09,11500,4145499,11500,0
2002,103,4,2011-07-29,11500,4145151,11500,1
3999,103,3,2011-07-29,11500,4145151,11500,1
10204,103,6,2011-07-29,11500,4145151,11500,1
2003,103,4,2011-07-29,11500,4145151,11500,0
1003,103,2,2011-07-29,11500,4145151,11500,1
1001,103,3,2011-07-29,11500,4145151,11500,1
2002,103,4,2011-07-29,11500,4145151,11500,1
1000,103,2,2011-07-29,11500,4145156,11500,1
2002,103,5,2011-07-29,11500,4145156,11500,0
2003,103,5,2011-07-29,11500,4145156,11500,0
2002,103,3,2011-07-29,11500,4145156,11500,1
1001,103,1,2011-07-29,11500,4145156,11500,1
1000,103,3,2011-07-29,11500,4145156,11500,1
8999,103,4,2011-07-29,11500,4145156,11500,0
1003,103,4,2011-07-29,11500,4145156,11500,0
2002,103,4,2011-07-29,11500,4145156,11500,1
4999,103,4,2011-07-29,11500,4145156,11500,0
2002,103,4,2011-07-29,11500,4145156,11500,1
3001,103,4,2011-07-29,11500,4145156,11500,1
4402,103,3,2011-07-29,11500,4145156,11500,1
3999,103,4,2011-07-29,11500,4145156,11500,1
2003,103,5,2011-07-29,11500,4145156,11500,0
1000,103,2,2011-07-29,11500,4145163,11500,1
3999,103,3,2011-07-29,11500,4145163,11500,1
1000,103,2,2011-07-29,11500,4145163,11500,1
1000,103,3,2011-07-29,11500,4145163,11500,1
1000,103,2,2011-07-29,11500,4145163,11500,1
1000,103,2,2011-07-29,11500,4145163,11500,1
1000,103,2,2011-07-29,11500,4145163,11500,1
1000,103,2,2011-07-29,11500,4145163,11500,1
1000,103,1,2011-07-29,11500,4145163,11500,0
1000,103,2,2011-07-29,11500,4145163,11500,1
1000,103,2,2011-07-29,11500,4145163,11500,1
1000,103,3,2011-07-29,11500,4145163,11500,1
1000,103,2,2011-07-29,11500,4145163,11500,1
1000,103,2,2011-07-29,11500,4145163,11500,1
1000,108,5,2011-07-29,11500,4145175,11500,1
1000,108,4,2011-07-29,11500,4145175,11500,0
1000,108,1,2011-07-29,11500,4145175,11500,0
1000,108,2,2011-07-29,11500,4145175,11500,0
1000,108,2,2011-07-29,11500,4145175,11500,1
1000,108,2,2011-07-29,11500,4145175,11500,1
1003,108,2,2011-07-29,11500,4145175,11500,1
1000,108,2,2011-07-29,11500,4145175,11500,1
1000,108,1,2011-07-29,11500,4145175,11500,1
1000,108,2,2011-07-29,11500,4145175,11500,0
1000,108,2,2011-07-29,11500,4145175,11500,1
1000,108,2,2011-07-29,11500,4145175,11500,1
1003,108,3,2011-07-29,11500,4145175,11500,1
1000,108,2,2011-07-29,11500,4145175,11500,0
1000,108,2,2011-07-29,11500,4145175,11500,0
1000,108,2,2011-07-29,11500,4145175,11500,1
10204,102,3,2011-07-29,11500,4145183,11500,0
3001,102,3,2011-07-29,11500,4145183,11500,1
3001,102,4,2011-07-29,11500,4145183,11500,1
4402,102,4,2011-07-29,11500,4145183,11500,1
3001,102,3,2011-07-29,11500,4145183,11500,1
6203,102,10,2011-07-29,11500,4145183,11500,4
4202,102,4,2011-07-29,11500,4145183,11500,1
3001,102,8,2011-07-29,11500,4145183,11500,1
10204,102,8,2011-07-29,11500,4145183,11500,1
3001,102,7,2011-07-29,11500,4145183,11500,2
10204,102,10,2011-07-29,11500,4145183,11500,4
3999,102,8,2011-07-29,11500,4145183,11500,2
10204,102,8,2011-07-29,11500,4145183,11500,2
3999,102,6,2011-07-29,11500,4145183,11500,2
4999,103,3,2011-07-29,11500,4145190,11500,1
2002,103,4,2011-07-29,11500,4145190,11500,1
2002,103,4,2011-07-29,11500,4145190,11500,1
10299,103,20,2012-11-21,11500,4145190,11500,0
10204,103,5,2011-07-29,11500,4145190,11500,1
4402,103,2,2011-07-29,11500,4145190,11500,1
10204,103,5,2011-07-29,11500,4145190,11500,1
4999,103,4,2011-11-16,11500,4145190,11500,1
2002,103,1,2011-07-29,11500,4145190,11500,1
1001,103,3,2011-11-23,11500,4145190,11500,1
4402,103,5,2011-07-29,11500,4145190,11500,1
4001,103,1,2011-07-29,11500,4145190,11500,1
3999,103,3,2011-07-29,11500,4145190,11500,1
4402,103,7,2011-07-29,11500,4145190,11500,1
3999,103,4,2011-07-29,11500,4145190,11500,1
1000,102,2,2011-07-29,11500,4145198,11500,1
1003,102,2,2011-07-29,11500,4145198,11500,1
1000,102,1,2011-07-29,11500,4145198,11500,0
3001,102,2,2011-07-29,11500,4145198,11500,0
1003,102,2,2011-07-29,11500,4145198,11500,1
1003,102,2,2011-07-29,11500,4145198,11500,1
1003,102,2,2011-07-29,11500,4145198,11500,1
2002,102,2,2011-07-29,11500,4145198,11500,1
2002,102,2,2011-07-29,11500,4145198,11500,1
1000,102,2,2011-07-29,11500,4145198,11500,1
1000,102,2,2011-07-29,11500,4145198,11500,1
14002,102,1,2011-07-29,11500,4145199,11500,0
1003,102,4,2011-11-30,11500,4145199,11500,0
1000,102,2,2011-07-29,11500,4145203,11500,1
1000,102,3,2011-07-29,11500,4145203,11500,1
2002,102,4,2011-07-29,11500,4145203,11500,2
2002,102,4,2011-07-29,11500,4145203,11500,1
1003,102,5,2012-10-31,11500,4145204,11500,0
2003,102,5,2011-07-29,11500,4145204,11500,0
2002,102,0,2011-07-29,11500,4145204,11500,0
2003,102,6,2011-07-29,11500,4145204,11500,1
1003,102,2,2011-07-29,11500,4145204,11500,1
2001,102,7,2011-07-29,11500,4145204,11500,1
1000,102,2,2011-07-29,11500,4145204,11500,1
1000,102,2,2011-07-29,11500,4145204,11500,1
2002,102,4,2011-07-29,11500,4145204,11500,0
2002,102,5,2011-07-29,11500,4145204,11500,0
4402,108,1,2011-07-29,11500,4145209,11500,0
4402,108,1,2011-07-29,11500,4145209,11500,0
4999,108,1,2011-07-29,11500,4145209,11500,0
1000,108,0,2011-07-29,11500,4145209,11500,0
2003,108,5,2011-07-29,11500,4145209,11500,0
2002,108,5,2011-07-29,11500,4145209,11500,0
2003,108,5,2014-06-11,11500,4145209,11500,0
2002,108,0,2011-07-29,11500,4145209,11500,0
2002,108,5,2011-07-29,11500,4145209,11500,0
2002,108,0,2011-07-29,11500,4145209,11500,0
1000,108,2,2011-07-29,11500,4145209,11500,0
1001,108,1,2011-07-29,11500,4145209,11500,0
1000,108,1,2011-07-29,11500,4145209,11500,0
1000,108,1,2011-07-29,11500,4145209,11500,0
1003,108,3,2011-07-29,11500,4145209,11500,1
2003,108,1,2011-07-29,11500,4145209,11500,0
2004,101,2,2011-07-29,11500,4145216,11500,1
2006,101,2,2011-07-29,11500,4145216,11500,1
2001,101,2,2011-07-29,11500,4145216,11500,1
2001,101,17,2011-07-29,11500,4145216,11500,4
2001,101,3,2011-07-29,11500,4145216,11500,1
2001,101,3,2011-07-29,11500,4145216,11500,1
2001,101,3,2011-07-29,11500,4145216,11500,1
2004,101,3,2011-07-29,11500,4145216,11500,1
4999,101,3,2011-07-29,11500,4145216,11500,1
2001,101,3,2011-07-29,11500,4145216,11500,1
2001,101,3,2011-07-29,11500,4145216,11500,1
10204,108,5,2011-07-29,11500,4145226,11500,1
1003,108,3,2011-07-29,11500,4145226,11500,0
1000,108,2,2011-07-29,11500,4145226,11500,0
1003,108,3,2011-07-29,11500,4145226,11500,1
1000,108,2,2011-07-29,11500,4145226,11500,1
1000,108,2,2011-07-29,11500,4145226,11500,1
1000,108,2,2011-07-29,11500,4145226,11500,1
1003,108,5,2011-11-16,11500,4145226,11500,0
1000,108,2,2011-07-29,11500,4145226,11500,1
1003,108,5,2011-12-07,11500,4145226,11500,0
1000,108,2,2011-07-29,11500,4145226,11500,1
1003,108,2,2011-07-29,11500,4145226,11500,1
1003,108,2,2011-07-29,11500,4145226,11500,1
4402,108,1,2011-07-29,11500,4145226,11500,0
3001,108,3,2011-07-29,11500,4145226,11500,1
1003,108,3,2011-07-29,11500,4145226,11500,1
1000,109,2,2011-07-29,11500,4145229,11500,0
4201,109,5,2011-07-29,11500,4145229,11500,1
1000,109,4,2011-07-29,11500,4145229,11500,0
1003,109,3,2011-07-29,11500,4145229,11500,1
1000,109,4,2011-07-29,11500,4145229,11500,0
1002,109,3,2011-12-14,11500,4145229,11500,1
1000,109,2,2011-07-29,11500,4145229,11500,1
1002,109,3,2011-12-14,11500,4145229,11500,1
1000,109,2,2011-07-29,11500,4145229,11500,1
1000,109,2,2011-07-29,11500,4145229,11500,1
1003,109,2,2011-07-29,11500,4145229,11500,1
2002,109,5,2011-07-29,11500,4145229,11500,0
1003,109,2,2011-07-29,11500,4145229,11500,1
1000,109,1,2011-07-29,11500,4145229,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2004,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
2001,109,3,2011-07-29,11500,4145237,11500,1
1001,109,1,2011-07-29,11500,4145246,11500,0
3001,109,2,2011-07-29,11500,4145246,11500,0
4999,109,2,2011-07-29,11500,4145246,11500,0
4999,109,2,2011-07-29,11500,4145246,11500,0
4999,109,4,2011-07-29,11500,4145247,11500,1
1003,109,2,2011-07-29,11500,4145247,11500,1
1000,109,2,2011-07-29,11500,4145247,11500,1
1003,109,2,2011-07-29,11500,4145247,11500,1
2003,109,4,2011-07-29,11500,4145247,11500,0
2003,109,5,2011-07-29,11500,4145247,11500,0
1003,109,1,2011-07-29,11500,4145247,11500,1
2002,103,4,2011-07-29,11500,4145253,11500,1
2002,103,4,2011-07-29,11500,4145253,11500,1
2002,103,4,2011-07-29,11500,4145253,11500,1
2002,103,1,2011-07-29,11500,4145253,11500,0
1001,103,2,2011-07-29,11500,4145253,11500,1
2002,103,4,2011-07-29,11500,4145253,11500,1
2003,103,5,2011-07-29,11500,4145253,11500,0
2002,103,3,2011-07-29,11500,4145253,11500,1
4299,103,5,2011-07-29,11500,4145253,11500,1
2003,103,4,2011-07-29,11500,4145253,11500,1
1003,103,2,2011-07-29,11500,4145253,11500,1
1001,103,2,2011-07-29,11500,4145253,11500,1
2003,103,0,2011-07-29,11500,4145253,11500,0
2003,103,5,2011-12-07,11500,4145253,11500,0
1000,103,2,2011-07-29,11500,4145258,11500,2
2002,103,3,2011-07-29,11500,4145258,11500,1
2002,103,1,2012-02-08,11500,4145258,11500,0
2002,103,4,2011-07-29,11500,4145258,11500,2
2002,103,1,2011-07-29,11500,4145258,11500,0
1000,103,2,2011-07-29,11500,4145258,11500,1
1000,103,2,2011-07-29,11500,4145258,11500,1
1000,103,1,2011-07-29,11500,4145258,11500,1
1001,103,2,2011-07-29,11500,4145261,11500,1
2002,103,5,2011-07-29,11500,4145261,11500,0
1003,103,3,2011-07-29,11500,4145261,11500,1
2002,103,2,2011-07-29,11500,4145261,11500,1
2002,103,2,2011-07-29,11500,4145268,11500,1
2003,103,6,2013-06-26,11500,4145269,11500,0
2003,103,6,2012-09-05,11500,4145269,11500,0
2002,103,4,2011-07-29,11500,4145272,11500,1
2002,103,4,2011-07-29,11500,4145272,11500,1
2002,103,4,2011-07-29,11500,4145272,11500,1
2002,103,4,2011-07-29,11500,4145272,11500,1
1001,103,2,2011-07-29,11500,4145272,11500,1
2002,103,0,2011-07-29,11500,4145272,11500,0
8300,103,2,2011-07-29,11500,4145272,11500,0
2002,103,4,2011-07-29,11500,4145272,11500,1
1001,103,2,2011-07-29,11500,4145272,11500,1
2002,103,4,2011-07-29,11500,4145272,11500,1
1001,103,2,2011-07-29,11500,4145272,11500,1
1001,103,2,2011-07-29,11500,4145272,11500,1
1003,103,2,2011-07-29,11500,4145272,11500,1
1001,103,1,2011-07-29,11500,4145272,11500,1
2002,103,0,2011-07-29,11500,4145272,11500,0
2003,103,5,2011-07-29,11500,4145272,11500,0
2003,103,5,2011-07-29,11500,4145272,11500,0
1001,103,1,2011-07-29,11500,4145272,11500,0
1001,103,2,2011-07-29,11500,4145272,11500,1
2002,103,5,2011-07-29,11500,4145272,11500,0
2001,103,0,2011-07-29,11500,4145272,11500,0
2001,103,5,2011-07-29,11500,4145272,11500,1
2002,103,4,2011-07-29,11500,4145272,11500,1
2002,103,5,2011-07-29,11500,4145276,11500,1
