origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
76,359518,15.8765768,2560.5824632,19.8568430,2596.3158829
76,359924,15.8765768,1791.6356834,9.5870320,1817.0992921
76,360325,15.8765768,3816.3391429,30.0907796,3862.3064992
76,360583,15.8765768,2559.2074990,25.3156370,2600.3997128
76,360623,15.8765768,1500.4648060,17.0778455,1533.4192282
76,360654,15.8765768,1334.0364525,6.7498971,1356.6629263
76,360990,15.8765768,3483.0323989,11.6326179,3510.5415936
76,361012,15.8765768,2442.0068330,20.2441445,2478.1275543
76,385653,15.8765768,2442.0068330,20.2441445,2478.1275543
76,388895,15.8765768,2442.0068330,20.2441445,2478.1275543
76,579451,15.8765768,2994.7989372,20.6467114,3031.3222254
76,586050,15.8765768,1828.8692831,12.4110084,1857.1568684
76,587438,15.8765768,2890.2547778,7.3977096,2913.5290642
76,600088,15.8765768,2490.0430336,33.6188277,2539.5384381
77,106,15.8765768,2490.0430336,33.6188277,2539.5384381
77,376,21.6889876,1523.8134446,6.0938897,1551.5963219
77,1792,21.6889876,5423.2625992,6.9547312,5451.9063180
77,1848,21.6889876,5256.5471167,31.4051191,5309.6412234
77,2510,21.6889876,3684.5298111,29.6320532,3735.8508520
77,3209,21.6889876,3684.5298111,29.6320532,3735.8508520
77,3517,21.6889876,2759.8016062,9.3286501,2790.8192440
77,3625,21.6889876,2481.9233595,14.1485567,2517.7609039
77,3626,21.6889876,2411.5360913,14.3671291,2447.5922080
77,3627,21.6889876,2423.1505565,13.1658326,2458.0053768
77,4436,21.6889876,1620.6158872,21.4513054,1663.7561803
77,4555,21.6889876,4950.4330102,27.4234196,4999.5454175
77,5604,21.6889876,2000.8695925,13.2833291,2035.8419093
77,5646,21.6889876,3117.7698371,11.5086086,3150.9674333
77,5903,21.6889876,6783.0962028,100.6241216,6905.4093120
77,5943,21.6889876,2919.4885324,13.8639448,2955.0414648
77,6182,21.6889876,3920.5410665,19.9486255,3962.1786796
77,6251,21.6889876,4633.6761685,6.9268006,4662.2919568
77,6478,21.6889876,1734.5336979,10.3698887,1766.5925743
77,6610,21.6889876,4683.5859601,7.8402387,4713.1151864
77,6625,21.6889876,6898.2817519,12.4169747,6932.3877142
77,7245,21.6889876,1914.3766468,19.3288585,1955.3944929
77,7701,21.6889876,4474.2448324,23.7603350,4519.6941551
77,7706,21.6889876,4495.7845791,27.1123801,4544.5859468
77,7998,21.6889876,1241.9298273,9.1601484,1272.7789633
77,8181,21.6889876,7606.3989972,27.1950124,7655.2829973
77,8206,21.6889876,2886.7697444,17.6728329,2926.1315649
77,8403,21.6889876,2162.6821571,9.6716170,2194.0427616
77,8648,21.6889876,4484.9744761,8.7191460,4515.3826097
77,8724,21.6889876,3881.4415613,7.8890159,3911.0195648
77,9674,21.6889876,6543.4298605,15.8165198,6580.9353678
77,10162,21.6889876,1759.9141287,9.2680687,1790.8711850
77,10870,21.6889876,2653.0256595,10.2514618,2684.9661089
77,11349,21.6889876,5196.5808737,8.4356346,5226.7054959
77,11509,21.6889876,5024.3428984,43.5271320,5089.5590181
